"PLANT","DTSTART","DTEND","NDELAYCODE","DELAYCOMMENT","COILID1","DTSTORE"
1,"23.01.17 05:28","23.01.17 05:28",0,,,"23.01.17 05:33"
3,"23.01.17 05:28","23.01.17 05:34",0,,,"23.01.17 05:34"
1,"23.01.17 05:34","23.01.17 05:34",0,,,"23.01.17 05:39"
3,"23.01.17 05:34","23.01.17 05:55",0,,,"23.01.17 05:55"
1,"23.01.17 05:55","23.01.17 05:57",0,,,"23.01.17 06:02"
3,"23.01.17 05:57","23.01.17 06:19",0,,,"23.01.17 06:19"
1,"23.01.17 06:35","23.01.17 06:41",0,,,"23.01.17 06:46"
1,"23.01.17 06:19","23.01.17 06:24",0,,,"23.01.17 06:29"
1,"23.01.17 07:13","23.01.17 07:44",0,,,"23.01.17 07:49"
2,"23.01.17 08:08","23.01.17 08:10",0,,,"23.01.17 08:15"
2,"23.01.17 08:46","23.01.17 08:48",0,,,"23.01.17 08:53"
3,"23.01.17 08:10","23.01.17 08:24",0,,,"23.01.17 08:24"
1,"23.01.17 08:24","23.01.17 08:25",0,,,"23.01.17 08:30"
1,"23.01.17 10:40","23.01.17 10:45",0,,,"23.01.17 10:50"
3,"23.01.17 08:48","23.01.17 10:40",0,,,"23.01.17 10:40"
3,"23.01.17 10:45","23.01.17 11:37",0,,,"23.01.17 11:37"
1,"23.01.17 11:37","23.01.17 11:56",0,,,"23.01.17 12:01"
3,"23.01.17 11:56","23.01.17 12:05",0,,,"23.01.17 12:05"
1,"23.01.17 12:05","23.01.17 12:14",0,,,"23.01.17 12:19"
3,"23.01.17 12:14","23.01.17 12:23",0,,,"23.01.17 12:23"
1,"23.01.17 13:58","23.01.17 14:29",0,,,"23.01.17 14:34"
1,"23.01.17 12:23","23.01.17 12:23",0,,,"23.01.17 12:28"
3,"23.01.17 14:40","23.01.17 15:08",0,,,"23.01.17 15:08"
1,"23.01.17 14:36","23.01.17 14:40",0,,,"23.01.17 14:45"
1,"23.01.17 15:08","23.01.17 15:09",0,,,"23.01.17 15:14"
3,"23.01.17 15:09","23.01.17 15:14",0,,,"23.01.17 15:14"
3,"23.01.17 15:36","24.01.17 05:45",0,,,"24.01.17 05:45"
1,"23.01.17 15:14","23.01.17 15:21",0,,,"23.01.17 15:26"
1,"23.01.17 15:26","23.01.17 15:36",0,,,"23.01.17 15:41"
3,"24.01.17 06:35","24.01.17 06:40",0,,,"24.01.17 06:40"
1,"24.01.17 05:45","24.01.17 05:47",0,,,"24.01.17 05:52"
1,"24.01.17 06:28","24.01.17 06:35",0,,,"24.01.17 06:40"
3,"24.01.17 07:01","24.01.17 07:10",0,,,"24.01.17 07:10"
1,"24.01.17 06:40","24.01.17 06:39",0,,,"24.01.17 06:45"
1,"24.01.17 06:56","24.01.17 07:01",0,,,"24.01.17 07:06"
2,"24.01.17 07:47","24.01.17 07:48",0,,,"24.01.17 07:53"
1,"24.01.17 07:10","24.01.17 07:12",0,,,"24.01.17 07:17"
1,"24.01.17 07:58","24.01.17 08:20",0,,,"24.01.17 08:25"
3,"24.01.17 07:48","24.01.17 07:58",0,,,"24.01.17 07:58"
3,"24.01.17 08:20","24.01.17 08:38",0,,,"24.01.17 08:38"
1,"24.01.17 08:58","24.01.17 09:31",0,,,"24.01.17 09:36"
1,"24.01.17 08:38","24.01.17 08:51",0,,,"24.01.17 08:56"
2,"24.01.17 08:57","24.01.17 09:03",0,,,"24.01.17 09:03"
3,"24.01.17 09:31","24.01.17 10:17",0,,,"24.01.17 10:17"
1,"24.01.17 10:17","24.01.17 10:25",0,,,"24.01.17 10:30"
3,"24.01.17 10:25","24.01.17 10:31",0,,,"24.01.17 10:31"
1,"24.01.17 10:31","24.01.17 10:37",0,,,"24.01.17 10:42"
3,"24.01.17 10:37","24.01.17 10:56",0,,,"24.01.17 10:56"
1,"24.01.17 10:56","24.01.17 11:01",0,,,"24.01.17 11:06"
3,"24.01.17 11:01","24.01.17 11:13",0,,,"24.01.17 11:13"
1,"24.01.17 11:13","24.01.17 11:14",0,,,"24.01.17 11:19"
3,"24.01.17 11:14","24.01.17 11:28",0,,,"24.01.17 11:28"
1,"24.01.17 11:28","24.01.17 11:31",0,,,"24.01.17 11:36"
1,"24.01.17 12:32","24.01.17 12:32",0,,,"24.01.17 12:37"
3,"24.01.17 11:31","24.01.17 12:20",0,,,"24.01.17 12:25"
2,"24.01.17 12:20","24.01.17 12:25",0,,,"24.01.17 12:30"
2,"24.01.17 12:25","24.01.17 12:26",0,,,"24.01.17 12:31"
3,"24.01.17 12:26","24.01.17 12:32",0,,,"24.01.17 12:32"
3,"24.01.17 12:32","24.01.17 13:11",0,,,"24.01.17 13:11"
1,"24.01.17 13:11","24.01.17 13:16",0,,,"24.01.17 13:21"
3,"24.01.17 13:16","24.01.17 13:27",0,,,"24.01.17 13:27"
1,"24.01.17 13:27","24.01.17 13:45",0,,,"24.01.17 13:50"
3,"24.01.17 13:45","24.01.17 13:53",0,,,"24.01.17 13:53"
2,"24.01.17 14:01","24.01.17 14:01",0,,,"24.01.17 14:06"
1,"24.01.17 13:53","24.01.17 13:56",0,,,"24.01.17 14:01"
1,"24.01.17 14:54","24.01.17 14:54",0,,,"24.01.17 14:59"
3,"24.01.17 14:01","24.01.17 14:54",0,,,"24.01.17 14:54"
3,"24.01.17 14:54","24.01.17 15:28",0,,,"24.01.17 15:28"
1,"24.01.17 15:43","24.01.17 15:58",0,,,"24.01.17 16:03"
1,"24.01.17 15:28","24.01.17 15:38",0,,,"24.01.17 15:43"
3,"24.01.17 16:17","25.01.17 05:47",0,,,"25.01.17 05:47"
1,"24.01.17 16:04","24.01.17 16:17",0,,,"24.01.17 16:22"
1,"25.01.17 05:47","25.01.17 05:51",0,,,"25.01.17 05:56"
3,"25.01.17 05:51","25.01.17 06:02",0,,,"25.01.17 06:02"
1,"25.01.17 06:02","25.01.17 06:11",0,,,"25.01.17 06:16"
3,"25.01.17 06:11","25.01.17 06:19",0,,,"25.01.17 06:19"
3,"25.01.17 06:38","25.01.17 07:08",0,,,"25.01.17 07:08"
1,"25.01.17 06:19","25.01.17 06:27",0,,,"25.01.17 06:32"
1,"25.01.17 06:38","25.01.17 06:38",0,,,"25.01.17 06:43"
3,"25.01.17 07:33","25.01.17 07:44",0,,,"25.01.17 07:44"
1,"25.01.17 07:08","25.01.17 07:12",0,,,"25.01.17 07:17"
1,"25.01.17 07:30","25.01.17 07:33",0,,,"25.01.17 07:38"
1,"25.01.17 07:44","25.01.17 07:49",0,,,"25.01.17 07:54"
3,"25.01.17 07:49","25.01.17 10:40",0,,,"25.01.17 10:40"
1,"25.01.17 10:40","25.01.17 10:48",0,,,"25.01.17 10:53"
3,"25.01.17 10:48","25.01.17 11:03",0,,,"25.01.17 11:03"
3,"25.01.17 11:41","25.01.17 12:22",0,,,"25.01.17 12:22"
1,"25.01.17 11:03","25.01.17 11:05",0,,,"25.01.17 11:11"
1,"25.01.17 11:37","25.01.17 11:41",0,,,"25.01.17 11:46"
3,"25.01.17 13:22","25.01.17 13:32",0,,,"25.01.17 13:32"
1,"25.01.17 12:22","25.01.17 12:31",0,,,"25.01.17 12:36"
1,"25.01.17 13:17","25.01.17 13:22",0,,,"25.01.17 13:27"
2,"25.01.17 13:44","25.01.17 13:45",0,,,"25.01.17 13:50"
1,"25.01.17 13:32","25.01.17 13:29",0,,,"25.01.17 13:34"
1,"25.01.17 13:50","25.01.17 13:57",0,,,"25.01.17 14:02"
3,"25.01.17 13:45","25.01.17 13:50",0,,,"25.01.17 13:50"
3,"25.01.17 13:57","26.01.17 06:58",0,,,"26.01.17 06:58"
1,"26.01.17 07:17","26.01.17 07:24",0,,,"26.01.17 07:29"
1,"26.01.17 06:58","26.01.17 07:01",0,,,"26.01.17 07:06"
1,"26.01.17 07:44","26.01.17 07:51",0,,,"26.01.17 07:56"
3,"26.01.17 08:26","26.01.17 09:10",0,,,"26.01.17 09:10"
1,"26.01.17 08:12","26.01.17 08:26",0,,,"26.01.17 08:31"
2,"26.01.17 09:47","26.01.17 09:52",0,,,"26.01.17 09:57"
1,"26.01.17 09:10","26.01.17 09:08",0,,,"26.01.17 09:13"
3,"26.01.17 09:52","26.01.17 10:07",0,,,"26.01.17 10:07"
3,"26.01.17 10:11","26.01.17 11:17",0,,,"26.01.17 11:17"
1,"26.01.17 10:07","26.01.17 10:11",0,,,"26.01.17 10:16"
2,"26.01.17 12:18","26.01.17 12:20",0,,,"26.01.17 12:25"
1,"26.01.17 11:17","26.01.17 11:25",0,,,"26.01.17 11:30"
3,"26.01.17 12:20","26.01.17 12:58",0,,,"26.01.17 12:58"
3,"26.01.17 13:03","26.01.17 13:18",0,,,"26.01.17 13:18"
1,"26.01.17 12:58","26.01.17 13:03",0,,,"26.01.17 13:08"
1,"26.01.17 13:18","26.01.17 13:20",0,,,"26.01.17 13:25"
3,"26.01.17 13:20","26.01.17 13:35",0,,,"26.01.17 13:35"
1,"26.01.17 14:03","26.01.17 14:22",0,,,"26.01.17 14:27"
1,"26.01.17 13:35","26.01.17 13:40",0,,,"26.01.17 13:45"
1,"26.01.17 15:15","26.01.17 15:22",0,,,"26.01.17 15:27"
3,"26.01.17 14:22","26.01.17 15:03",0,,,"26.01.17 15:03"
1,"26.01.17 15:03","26.01.17 15:07",0,,,"26.01.17 15:13"
1,"27.01.17 06:45","27.01.17 07:07",0,,,"27.01.17 07:12"
3,"26.01.17 15:22","27.01.17 06:45",0,,,"27.01.17 06:45"
3,"20.03.17 09:35","20.03.17 10:22",0,,,"20.03.17 10:22"
1,"20.03.17 10:22","20.03.17 10:23",0,,,"20.03.17 10:28"
2,"20.03.17 11:02","20.03.17 11:06",0,,,"20.03.17 11:11"
3,"20.03.17 12:49","20.03.17 12:50",0,,,"20.03.17 12:55"
3,"20.03.17 15:56","20.03.17 16:07",0,,,"20.03.17 16:07"
2,"21.03.17 11:50","21.03.17 11:53",0,,,"21.03.17 11:58"
2,"20.03.17 15:52","20.03.17 15:56",0,,,"20.03.17 16:01"
1,"20.03.17 16:07","20.03.17 16:07",0,,,"20.03.17 16:12"
1,"20.03.17 16:22","20.03.17 16:26",0,,,"20.03.17 16:31"
3,"20.03.17 16:26","21.03.17 06:12",0,,,"21.03.17 06:17"
3,"21.03.17 06:27","21.03.17 08:42",0,,,"21.03.17 08:42"
1,"21.03.17 08:42","21.03.17 08:45",0,,,"21.03.17 08:50"
1,"21.03.17 09:53","21.03.17 09:56",0,,,"21.03.17 10:01"
3,"21.03.17 09:56","21.03.17 11:27",0,,,"21.03.17 11:27"
1,"21.03.17 11:27","21.03.17 11:26",0,,,"21.03.17 11:31"
3,"21.03.17 11:53","21.03.17 12:05",0,,,"21.03.17 12:05"
1,"21.03.17 12:05","21.03.17 12:05",0,,,"21.03.17 12:10"
2,"21.03.17 12:12","21.03.17 12:16",0,,,"21.03.17 12:21"
3,"21.03.17 12:16","21.03.17 12:26",0,,,"21.03.17 12:26"
1,"21.03.17 12:26","21.03.17 12:25",0,,,"21.03.17 12:31"
2,"21.03.17 12:55","21.03.17 13:04",0,,,"21.03.17 13:09"
3,"21.03.17 13:04","21.03.17 14:22",0,,,"21.03.17 14:22"
1,"21.03.17 14:22","21.03.17 14:24",0,,,"21.03.17 14:29"
2,"21.03.17 14:48","21.03.17 14:49",0,,,"21.03.17 14:54"
3,"21.03.17 14:49","22.03.17 06:03",0,,,"22.03.17 06:03"
1,"22.03.17 06:03","22.03.17 06:04",0,,,"22.03.17 06:09"
1,"22.03.17 09:26","22.03.17 11:00",0,,,"22.03.17 11:05"
3,"22.03.17 06:28","22.03.17 07:53",3000,Electrical fault,,"22.03.17 07:53"
1,"22.03.17 07:53","22.03.17 07:54",0,,,"22.03.17 07:59"
1,"22.03.17 11:28","22.03.17 11:35",0,,,"22.03.17 11:40"
3,"22.03.17 11:00","22.03.17 11:28",0,,,"22.03.17 11:28"
2,"22.03.17 14:14","23.03.17 05:56",0,,,"23.03.17 05:56"
1,"22.03.17 11:44","22.03.17 11:43",0,,,"22.03.17 11:48"
2,"23.03.17 07:02","23.03.17 07:07",0,,,"23.03.17 07:12"
2,"20.03.17 12:50","20.03.17 13:13",1001,,,"21.03.17 09:14"
2,"22.03.17 06:16","22.03.17 06:28",4000,,,"22.03.17 07:43"
3,"22.03.17 11:35","22.03.17 11:44",1000,,,"22.03.17 13:51"
1,"21.02.17 15:04","21.02.17 15:21",0,,,"21.02.17 15:26"
1,"22.02.17 07:37","22.02.17 07:43",0,,,"22.02.17 07:48"
1,"22.02.17 07:16","22.02.17 07:23",0,,,"22.02.17 07:28"
1,"23.02.17 06:31","23.02.17 08:08",0,,,"23.02.17 08:13"
1,"22.02.17 14:01","22.02.17 14:08",0,,,"22.02.17 14:13"
2,"24.02.17 15:33","24.02.17 15:39",0,,,"24.02.17 15:44"
1,"28.02.17 13:44","28.02.17 14:00",0,,,"28.02.17 14:05"
2,"28.02.17 08:02","28.02.17 08:09",0,,,"28.02.17 08:14"
1,"01.03.17 14:58","01.03.17 15:03",0,,,"01.03.17 15:08"
1,"01.03.17 15:12","01.03.17 15:20",0,,,"01.03.17 15:25"
2,"02.03.17 09:07","02.03.17 09:20",0,,,"02.03.17 09:25"
1,"03.03.17 13:10","03.03.17 13:20",0,,,"03.03.17 13:25"
1,"02.03.17 11:23","02.03.17 11:29",0,,,"02.03.17 11:34"
3,"03.03.17 06:58","03.03.17 08:41",0,,,"03.03.17 08:46"
3,"20.03.17 11:06","20.03.17 11:57",0,,,"20.03.17 12:02"
2,"20.03.17 11:57","20.03.17 12:49",0,,,"20.03.17 12:54"
2,"21.03.17 06:12","21.03.17 06:27",0,,,"21.03.17 06:32"
1,"20.03.17 13:22","20.03.17 13:27",0,,,"20.03.17 13:32"
3,"23.03.17 07:07","07.11.17 14:31",0,,,"23.03.17 07:12"
1,"22.03.17 08:04","22.03.17 08:12",0,,,"22.03.17 08:17"
3,"22.03.17 14:14","22.03.17 14:14",0,,,"22.03.17 14:19"
2,"23.02.17 08:36","23.02.17 08:39",0,,,"23.02.17 08:44"
3,"23.02.17 08:39","23.02.17 09:03",0,,,"23.02.17 09:03"
1,"23.02.17 09:03","23.02.17 09:11",0,,,"23.02.17 09:16"
1,"23.02.17 09:41","23.02.17 09:47",0,,,"23.02.17 09:52"
1,"23.02.17 10:31","23.02.17 10:37",0,,,"23.02.17 10:42"
3,"23.02.17 09:47","23.02.17 10:31",0,,,"23.02.17 10:31"
3,"23.02.17 10:37","23.02.17 10:54",0,,,"23.02.17 10:54"
2,"23.02.17 10:56","23.02.17 10:58",0,,,"23.02.17 11:03"
1,"23.02.17 10:54","23.02.17 10:51",0,,,"23.02.17 10:56"
3,"23.02.17 10:58","23.02.17 14:15",0,,,"23.02.17 14:15"
1,"23.02.17 14:15","23.02.17 14:21",0,,,"23.02.17 14:26"
1,"23.02.17 14:34","23.02.17 14:35",0,,,"23.02.17 14:40"
1,"23.02.17 15:19","23.02.17 15:25",0,,,"23.02.17 15:30"
3,"23.02.17 14:35","23.02.17 14:41",0,,,"23.02.17 14:41"
1,"23.02.17 14:41","23.02.17 14:45",0,,,"23.02.17 14:50"
1,"24.02.17 14:45","24.02.17 14:46",0,,,"24.02.17 14:51"
3,"23.02.17 15:25","24.02.17 14:45",0,,,"24.02.17 14:45"
3,"24.02.17 14:46","24.02.17 14:54",0,,,"24.02.17 14:54"
1,"24.02.17 15:14","24.02.17 15:17",0,,,"24.02.17 15:22"
1,"24.02.17 14:54","24.02.17 15:00",0,,,"24.02.17 15:05"
3,"24.02.17 15:17","24.02.17 15:33",0,,,"24.02.17 15:38"
3,"24.02.17 15:39","24.02.17 15:52",0,,,"24.02.17 15:52"
3,"24.02.17 15:56","27.02.17 06:31",0,,,"27.02.17 06:31"
1,"24.02.17 15:52","24.02.17 15:56",0,,,"24.02.17 16:01"
1,"27.02.17 06:31","27.02.17 06:32",0,,,"27.02.17 06:37"
3,"27.02.17 06:32","27.02.17 06:53",0,,,"27.02.17 06:53"
2,"27.02.17 06:57","27.02.17 06:59",0,,,"27.02.17 07:04"
1,"27.02.17 06:53","27.02.17 06:51",0,,,"27.02.17 06:56"
3,"27.02.17 06:59","27.02.17 07:06",0,,,"27.02.17 07:06"
1,"27.02.17 07:06","27.02.17 07:11",0,,,"27.02.17 07:16"
1,"27.02.17 07:24","27.02.17 07:33",0,,,"27.02.17 07:38"
1,"27.02.17 11:40","27.02.17 11:42",0,,,"27.02.17 11:47"
3,"27.02.17 07:33","27.02.17 11:11",0,,,"27.02.17 11:11"
1,"27.02.17 11:11","27.02.17 11:12",0,,,"27.02.17 11:17"
1,"27.02.17 12:19","27.02.17 12:25",0,,,"27.02.17 12:30"
3,"27.02.17 11:42","27.02.17 12:19",0,,,"27.02.17 12:19"
3,"27.02.17 12:25","27.02.17 12:31",0,,,"27.02.17 12:31"
3,"27.02.17 12:48","27.02.17 13:11",0,,,"27.02.17 13:11"
1,"27.02.17 12:31","27.02.17 12:31",0,,,"27.02.17 12:36"
2,"27.02.17 12:40","27.02.17 12:47",0,,,"27.02.17 12:47"
1,"27.02.17 12:44","27.02.17 12:48",0,,,"27.02.17 12:53"
2,"27.02.17 13:59","27.02.17 14:02",0,,,"27.02.17 14:07"
1,"27.02.17 13:11","27.02.17 13:17",0,,,"27.02.17 13:22"
3,"27.02.17 14:02","28.02.17 06:50",0,,,"28.02.17 06:50"
3,"28.02.17 06:52","28.02.17 07:14",0,,,"28.02.17 07:14"
1,"28.02.17 06:50","28.02.17 06:52",0,,,"28.02.17 06:57"
1,"28.02.17 07:45","28.02.17 07:47",0,,,"28.02.17 07:52"
1,"28.02.17 07:14","28.02.17 07:19",0,,,"28.02.17 07:24"
1,"28.02.17 07:53","28.02.17 08:01",0,,,"28.02.17 08:06"
3,"28.02.17 07:47","28.02.17 07:53",0,,,"28.02.17 07:53"
3,"28.02.17 08:09","28.02.17 08:15",0,,,"28.02.17 08:15"
3,"28.02.17 08:01","28.02.17 08:02",0,,,"28.02.17 08:07"
3,"28.02.17 08:24","28.02.17 08:29",0,,,"28.02.17 08:29"
1,"28.02.17 08:15","28.02.17 08:24",0,,,"28.02.17 08:29"
1,"28.02.17 08:29","28.02.17 08:31",0,,,"28.02.17 08:36"
3,"28.02.17 08:31","28.02.17 08:43",0,,,"28.02.17 08:43"
1,"28.02.17 08:57","28.02.17 09:05",0,,,"28.02.17 09:10"
1,"28.02.17 08:43","28.02.17 08:46",0,,,"28.02.17 08:51"
2,"28.02.17 09:31","28.02.17 09:37",0,,,"28.02.17 09:42"
3,"28.02.17 09:05","28.02.17 09:16",0,,,"28.02.17 09:16"
1,"28.02.17 09:16","28.02.17 09:19",0,,,"28.02.17 09:24"
3,"28.02.17 09:37","28.02.17 11:55",0,,,"28.02.17 11:55"
3,"28.02.17 11:57","28.02.17 12:10",0,,,"28.02.17 12:10"
1,"28.02.17 11:55","28.02.17 11:57",0,,,"28.02.17 12:02"
1,"28.02.17 12:28","28.02.17 12:30",0,,,"28.02.17 12:35"
1,"28.02.17 12:10","28.02.17 12:21",0,,,"28.02.17 12:26"
3,"28.02.17 14:28","28.02.17 14:39",0,,,"28.02.17 14:39"
3,"28.02.17 12:30","28.02.17 13:09",0,,,"28.02.17 13:09"
1,"28.02.17 13:09","28.02.17 13:14",0,,,"28.02.17 13:19"
2,"28.02.17 13:41","28.02.17 13:47",0,,,"28.02.17 13:47"
2,"28.02.17 14:22","28.02.17 14:28",0,,,"28.02.17 14:33"
3,"28.02.17 14:39","28.02.17 14:47",0,,,"28.02.17 14:47"
1,"28.02.17 14:39","28.02.17 14:39",0,,,"28.02.17 14:44"
2,"28.02.17 14:52","28.02.17 14:56",0,,,"28.02.17 15:01"
1,"28.02.17 14:47","28.02.17 14:50",0,,,"28.02.17 14:55"
3,"28.02.17 14:56","28.02.17 15:05",0,,,"28.02.17 15:05"
1,"28.02.17 15:05","28.02.17 15:14",0,,,"28.02.17 15:19"
2,"28.02.17 15:45","28.02.17 15:51",0,,,"28.02.17 15:56"
3,"28.02.17 15:51","01.03.17 06:18",0,,,"01.03.17 06:18"
1,"01.03.17 06:18","01.03.17 06:23",0,,,"01.03.17 06:28"
2,"01.03.17 09:57","01.03.17 10:01",0,,,"01.03.17 10:06"
3,"01.03.17 10:01","01.03.17 10:38",0,,,"01.03.17 10:38"
3,"01.03.17 10:43","01.03.17 11:21",0,,,"01.03.17 11:21"
1,"01.03.17 10:38","01.03.17 10:43",0,,,"01.03.17 10:48"
2,"01.03.17 12:31","01.03.17 12:37",0,,,"01.03.17 12:42"
1,"01.03.17 11:21","01.03.17 11:26",0,,,"01.03.17 11:31"
3,"01.03.17 12:37","01.03.17 12:56",0,,,"01.03.17 12:56"
1,"01.03.17 12:56","01.03.17 13:15",0,,,"01.03.17 13:20"
2,"01.03.17 13:19","01.03.17 13:21",0,,,"01.03.17 13:26"
3,"01.03.17 13:21","01.03.17 14:01",0,,,"01.03.17 14:01"
1,"01.03.17 14:01","01.03.17 14:11",0,,,"01.03.17 14:16"
2,"01.03.17 15:25","01.03.17 15:28",0,,,"01.03.17 15:33"
3,"01.03.17 15:28","01.03.17 15:35",0,,,"01.03.17 15:35"
1,"01.03.17 15:35","01.03.17 15:45",0,,,"01.03.17 15:50"
2,"01.03.17 16:04","01.03.17 16:05",0,,,"01.03.17 16:10"
3,"01.03.17 16:05","02.03.17 06:31",0,,,"02.03.17 06:31"
3,"02.03.17 06:54","02.03.17 07:16",0,,,"02.03.17 07:16"
1,"02.03.17 06:31","02.03.17 06:54",0,,,"02.03.17 06:59"
2,"02.03.17 07:33","02.03.17 07:36",0,,,"02.03.17 07:41"
1,"02.03.17 07:16","02.03.17 07:15",0,,,"02.03.17 07:20"
3,"02.03.17 07:36","02.03.17 07:49",0,,,"02.03.17 07:49"
1,"02.03.17 07:49","02.03.17 07:55",0,,,"02.03.17 08:00"
2,"02.03.17 08:01","02.03.17 08:05",0,,,"02.03.17 08:10"
3,"02.03.17 08:05","02.03.17 08:23",0,,,"02.03.17 08:23"
3,"02.03.17 09:20","02.03.17 09:25",0,,,"02.03.17 09:25"
1,"02.03.17 08:23","02.03.17 08:25",0,,,"02.03.17 08:30"
3,"02.03.17 08:25","02.03.17 09:07",0,,,"02.03.17 09:12"
1,"02.03.17 09:25","02.03.17 09:26",0,,,"02.03.17 09:31"
1,"02.03.17 10:09","02.03.17 10:15",0,,,"02.03.17 10:20"
2,"02.03.17 10:57","02.03.17 10:58",0,,,"02.03.17 11:03"
3,"02.03.17 10:15","02.03.17 10:27",0,,,"02.03.17 10:27"
1,"02.03.17 10:27","02.03.17 10:27",0,,,"02.03.17 10:32"
3,"02.03.17 10:58","02.03.17 11:12",0,,,"02.03.17 11:12"
1,"02.03.17 11:12","02.03.17 11:16",0,,,"02.03.17 11:21"
1,"02.03.17 11:40","02.03.17 11:42",0,,,"02.03.17 11:47"
3,"02.03.17 13:16","02.03.17 14:15",0,,,"02.03.17 14:15"
3,"02.03.17 11:42","02.03.17 11:53",0,,,"02.03.17 11:53"
1,"02.03.17 11:53","02.03.17 11:51",0,,,"02.03.17 11:56"
2,"02.03.17 13:05","02.03.17 13:12",0,,,"02.03.17 13:12"
2,"02.03.17 13:15","02.03.17 13:16",0,,,"02.03.17 13:21"
1,"02.03.17 14:15","02.03.17 14:20",0,,,"02.03.17 14:25"
2,"02.03.17 14:27","02.03.17 14:33",0,,,"02.03.17 14:38"
3,"02.03.17 14:33","03.03.17 06:34",0,,,"03.03.17 06:34"
3,"03.03.17 06:37","03.03.17 06:47",0,,,"03.03.17 06:47"
1,"03.03.17 06:34","03.03.17 06:37",0,,,"03.03.17 06:42"
2,"03.03.17 06:55","03.03.17 06:58",0,,,"03.03.17 07:03"
1,"03.03.17 06:47","03.03.17 06:50",0,,,"03.03.17 06:55"
2,"03.03.17 08:41","03.03.17 08:43",0,,,"03.03.17 08:48"
2,"03.03.17 08:43","03.03.17 08:48",0,,,"03.03.17 08:53"
3,"03.03.17 08:48","03.03.17 08:58",0,,,"03.03.17 08:58"
1,"03.03.17 08:58","03.03.17 09:03",0,,,"03.03.17 09:08"
2,"21.02.17 15:26","21.02.17 15:28",0,,,"21.02.17 15:33"
3,"21.02.17 15:28","21.02.17 15:38",0,,,"21.02.17 15:38"
1,"21.02.17 15:38","21.02.17 15:48",0,,,"21.02.17 15:53"
2,"21.02.17 15:51","21.02.17 15:54",0,,,"21.02.17 15:59"
3,"21.02.17 15:54","21.02.17 16:04",0,,,"21.02.17 16:04"
1,"21.02.17 16:04","21.02.17 16:12",0,,,"21.02.17 16:17"
2,"21.02.17 16:34","21.02.17 16:36",0,,,"21.02.17 16:41"
3,"21.02.17 16:36","22.02.17 05:43",0,,,"22.02.17 05:43"
1,"22.02.17 05:43","22.02.17 05:55",0,,,"22.02.17 06:00"
2,"22.02.17 06:21","22.02.17 06:24",0,,,"22.02.17 06:29"
3,"22.02.17 06:24","22.02.17 06:34",0,,,"22.02.17 06:34"
1,"22.02.17 06:34","22.02.17 06:35",0,,,"22.02.17 06:40"
2,"22.02.17 06:39","22.02.17 06:40",0,,,"22.02.17 06:45"
3,"22.02.17 06:40","22.02.17 06:50",0,,,"22.02.17 06:50"
1,"22.02.17 06:50","22.02.17 06:54",0,,,"22.02.17 06:59"
2,"22.02.17 08:06","22.02.17 08:07",0,,,"22.02.17 08:12"
3,"22.02.17 08:07","22.02.17 08:16",0,,,"22.02.17 08:16"
1,"22.02.17 08:16","22.02.17 08:23",0,,,"22.02.17 08:28"
1,"22.02.17 08:29","22.02.17 08:29",0,,,"22.02.17 08:34"
2,"22.02.17 10:00","22.02.17 10:01",0,,,"22.02.17 10:06"
3,"22.02.17 08:29","22.02.17 08:42",0,,,"22.02.17 08:42"
1,"22.02.17 08:42","22.02.17 08:45",0,,,"22.02.17 08:50"
3,"22.02.17 10:01","22.02.17 10:25",0,,,"22.02.17 10:24"
1,"22.02.17 10:25","22.02.17 10:32",0,,,"22.02.17 10:37"
1,"22.02.17 10:43","22.02.17 10:46",0,,,"22.02.17 10:51"
1,"22.02.17 11:30","22.02.17 11:37",0,,,"22.02.17 11:42"
3,"22.02.17 10:46","22.02.17 10:57",0,,,"22.02.17 10:57"
1,"22.02.17 10:57","22.02.17 10:58",0,,,"22.02.17 11:03"
1,"22.02.17 11:50","22.02.17 11:51",0,,,"22.02.17 11:56"
3,"22.02.17 11:37","22.02.17 11:50",0,,,"22.02.17 11:50"
3,"22.02.17 11:51","22.02.17 12:01",0,,,"22.02.17 12:01"
1,"22.02.17 12:28","22.02.17 12:42",0,,,"22.02.17 12:47"
1,"22.02.17 12:01","22.02.17 12:01",0,,,"22.02.17 12:06"
1,"22.02.17 12:53","22.02.17 13:06",0,,,"22.02.17 13:11"
3,"22.02.17 12:42","22.02.17 12:47",0,,,"22.02.17 12:47"
1,"22.02.17 12:47","22.02.17 12:43",0,,,"22.02.17 12:48"
2,"22.02.17 15:25","22.02.17 15:25",0,,,"22.02.17 15:30"
3,"22.02.17 13:06","22.02.17 13:30",0,,,"22.02.17 13:30"
1,"22.02.17 13:30","22.02.17 13:30",0,,,"22.02.17 13:35"
3,"22.02.17 15:25","23.02.17 05:35",0,,,"23.02.17 05:40"
3,"23.02.17 05:52","23.02.17 06:02",0,,,"23.02.17 06:02"
2,"23.02.17 05:35","23.02.17 05:43",0,,,"23.02.17 05:43"
2,"23.02.17 05:48","23.02.17 05:52",0,,,"23.02.17 05:57"
1,"23.02.17 06:02","23.02.17 06:02",0,,,"23.02.17 06:08"
3,"03.03.17 09:03","03.03.17 09:55",0,,,"03.03.17 10:00"
3,"03.03.17 11:05","03.03.17 11:23",0,,,"03.03.17 11:23"
2,"03.03.17 09:55","03.03.17 10:57",0,,,"03.03.17 10:57"
